8.184513, -0.692684
12.453706, -0.689017
16.508842, -0.684474
21.037763, -0.679174
25.295676, -0.673096
29.346421, -0.667446
33.120433, -0.663736
37.225493, -0.659034
41.469342, -0.654244
45.339718, -0.651173
49.491318, -0.648166
53.639963, -0.646458
58.259723, -0.644412
62.946704, -0.642130
67.507692, -0.639493
71.908881, -0.637688
76.619433, -0.635857
81.288656, -0.634168
85.951942, -0.632831
90.405922, -0.630969
94.655514, -0.629376
98.986773, -0.628024
103.431364, -0.627306
108.303060, -0.626731
112.852657, -0.626318
117.418104, -0.625355
122.006698, -0.623872
126.449735, -0.623144
131.349787, -0.622532
136.020339, -0.621805
141.099082, -0.621029
145.637815, -0.620322
150.594555, -0.619671
155.282944, -0.619110
159.960248, -0.618464
164.540014, -0.618169
169.092951, -0.618118
173.706977, -0.617755
178.437183, -0.617249
183.124018, -0.616809
187.815969, -0.616198
192.534388, -0.615559
197.183841, -0.614501
201.886719, -0.614195
206.872591, -0.613911
211.420624, -0.613625
216.060647, -0.613794
220.719126, -0.613430
225.352382, -0.613394
230.068831, -0.613385
234.431680, -0.613374
238.095170, -0.612754
241.809006, -0.612437
246.414164, -0.612354
250.422278, -0.611962
257.241630, -0.612319
262.139132, -0.612670
266.482760, -0.612481
271.167039, -0.612234
276.326490, -0.611796
281.550470, -0.611907
286.792317, -0.611594
291.806333, -0.611326
296.522101, -0.611634
301.241935, -0.611384
306.040237, -0.611186
310.966444, -0.611276
315.546877, -0.611221
320.298675, -0.610775
325.060187, -0.610824
330.038130, -0.610650
334.722417, -0.610562
339.495565, -0.610691
344.247713, -0.610460
349.398487, -0.610285
354.198128, -0.610188
359.018865, -0.609737
363.640790, -0.609628
368.593569, -0.609733
373.614356, -0.609665
378.574539, -0.609799
384.044527, -0.610512
388.977283, -0.610331
394.037549, -0.610325
399.460816, -0.610334
404.543442, -0.610547
409.690602, -0.610934
414.718678, -0.610954
419.814311, -0.610911
425.258432, -0.610864
430.366204, -0.610650
435.530232, -0.610853
440.822222, -0.611397
445.909838, -0.611875
450.986062, -0.612012
456.220679, -0.611918
461.726960, -0.611582
467.129556, -0.611243
472.400421, -0.611089
477.847502, -0.611146
483.123074, -0.610887
487.922815, -0.610905
491.950662, -0.610455
498.641023, -0.610317
503.558175, -0.609850
508.002981, -0.610259
513.085705, -0.610071
518.413066, -0.609988
524.015000, -0.610210
528.030259, -0.610155
532.121904, -0.610245
537.587126, -0.610322
542.762545, -0.610322
548.277302, -0.610841
553.946038, -0.611360
559.200998, -0.612021
564.444767, -0.611857
570.043363, -0.611710
575.452603, -0.611723
581.052450, -0.611540
586.537280, -0.611501
591.916240, -0.611888
594.754019, -0.611623
