8.683174, -0.692709
12.894995, -0.690551
17.184857, -0.687298
21.265904, -0.683120
25.656372, -0.679384
29.842552, -0.675322
33.953795, -0.671925
38.206258, -0.668964
42.821409, -0.665712
47.526603, -0.662802
51.654297, -0.658410
56.209787, -0.655933
60.468218, -0.653831
65.313689, -0.651624
70.084288, -0.649980
74.872174, -0.647851
79.362151, -0.645999
84.154066, -0.644010
88.949270, -0.642570
93.143996, -0.641223
97.482342, -0.640119
102.094357, -0.638341
106.501229, -0.636930
111.102226, -0.635880
115.694377, -0.634860
120.177921, -0.633837
125.057903, -0.632948
129.890536, -0.631781
134.219024, -0.630741
138.634624, -0.630007
143.327568, -0.629241
148.079029, -0.628224
152.614775, -0.627698
158.372205, -0.626860
163.413200, -0.625865
168.295528, -0.625374
172.835279, -0.624537
177.796023, -0.623876
182.803097, -0.623228
187.494881, -0.622556
192.279410, -0.622567
197.608866, -0.621932
202.361019, -0.621200
207.022651, -0.620667
211.613392, -0.619987
216.316330, -0.620049
221.044067, -0.619366
225.767228, -0.618936
230.544369, -0.618574
234.600951, -0.618350
238.411266, -0.618164
243.106184, -0.617926
247.145040, -0.617762
251.522924, -0.617422
256.701832, -0.617155
262.174340, -0.617163
268.342434, -0.617088
273.308402, -0.616736
278.581813, -0.616586
283.900720, -0.615917
289.100416, -0.615530
294.362278, -0.615391
299.478938, -0.615244
304.369847, -0.615030
309.386402, -0.614811
314.155205, -0.614491
319.022228, -0.614294
324.072125, -0.614149
329.059139, -0.614199
334.334497, -0.614132
339.235759, -0.613911
343.997996, -0.613798
349.138212, -0.613699
353.887628, -0.613457
358.690151, -0.613428
363.652270, -0.613533
368.673232, -0.613175
373.798728, -0.612899
379.314559, -0.612832
384.373950, -0.612756
389.849524, -0.612782
394.940172, -0.612794
400.606645, -0.612488
405.757221, -0.612304
410.689685, -0.611915
415.795646, -0.612020
420.857040, -0.611910
426.050875, -0.611916
431.118142, -0.611652
436.164550, -0.611498
440.974990, -0.611705
445.987911, -0.611649
450.952346, -0.611876
456.218369, -0.611884
461.221065, -0.611802
466.433936, -0.611878
472.152571, -0.611891
477.470529, -0.611763
483.058930, -0.611552
487.337918, -0.611757
492.139146, -0.611584
496.404300, -0.611756
500.652667, -0.611903
504.833335, -0.611812
509.933550, -0.612153
516.815336, -0.611943
523.941665, -0.611962
530.798466, -0.611999
536.968064, -0.611930
542.942411, -0.612015
548.869333, -0.612199
554.231707, -0.612266
559.373111, -0.612108
564.874073, -0.612071
570.251224, -0.612378
575.930920, -0.612659
581.357573, -0.612639
586.574748, -0.612969
591.762348, -0.612946
595.630250, -0.613103
598.806292, -0.613148
